Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
ead57a26,8/24/24,19:03,"London, UK",73.348519,59.395101,Fog,Icy,1,3,Drunk Driving
3e0b86f4,11/15/24,8:19,"New York, USA",71.44108,83.658408,Snow,Dry,5,1,Reckless Driving
3847705e,5/20/24,5:03,"New York, USA",-23.454112,-170.732789,Hail,Snowy,5,4,Mechanical Failure
f970b04d,5/31/23,10:50,"Mumbai, India",-12.87304,-31.668958,Storm,Under Construction,3,1,Mechanical Failure
e5a60654,4/1/24,4:23,"Tokyo, Japan",-62.454515,21.503256,Fog,Icy,5,2,Speeding
694a680b,2/9/24,22:30,"Paris, France",87.059227,-152.105875,Snow,Icy,4,4,Speeding
e874af6e,11/14/23,1:12,"Tokyo, Japan",-32.186961,-86.548711,Storm,Under Construction,5,10,Weather Conditions
08015c01,10/28/23,15:52,"Berlin, Germany",12.69306,-114.967623,Clear,Snowy,1,9,Distracted Driving
d35a8be0,8/28/24,11:13,"Beijing, China",-87.568656,92.595536,Clear,Wet,4,2,Mechanical Failure
ccb7a183,1/16/23,15:27,"Toronto, Canada",88.224267,-132.191164,Clear,Dry,5,1,Distracted Driving
180ba1c6,12/30/24,14:47,"New York, USA",43.384682,-42.822116,Storm,Gravel,5,5,Speeding
42aef8a7,9/22/24,11:26,"Toronto, Canada",-57.058004,-134.017372,Clear,Snowy,5,8,Distracted Driving
a00e900b,1/7/24,5:34,"Mumbai, India",31.262846,-168.004822,Clear,Dry,1,7,Weather Conditions
3d0efb79,4/28/23,17:33,"Paris, France",87.003734,-82.166204,Storm,Snowy,3,4,Mechanical Failure
544d0d92,12/2/23,2:16,"New York, USA",-57.07424,-157.374242,Clear,Gravel,1,5,Distracted Driving
b85cd724,3/20/24,11:36,"Tokyo, Japan",-2.279512,-31.990554,Hail,Under Construction,5,10,Reckless Driving
4c7b0bf1,9/26/23,23:58,"Paris, France",-42.323681,-172.245003,Storm,Under Construction,1,7,Speeding
284ad12a,6/10/24,6:52,"Tokyo, Japan",-48.204967,-172.073327,Rain,Snowy,3,8,Mechanical Failure
371c5e3d,8/24/23,23:47,"Sydney, Australia",73.920365,77.80397,Rain,Snowy,3,1,Reckless Driving
92b5ae70,3/21/23,5:41,"Paris, France",46.497486,-82.52432,Fog,Snowy,2,1,Distracted Driving
e91fffff,5/27/23,3:30,"Sydney, Australia",70.199341,-49.909493,Fog,Gravel,1,10,Weather Conditions
faf808c2,5/26/23,18:09,"New York, USA",38.36571,-126.616414,Hail,Gravel,5,2,Speeding
9832467d,7/22/23,23:02,"Mumbai, India",-87.482771,103.505568,Rain,Snowy,3,3,Mechanical Failure
02d46b6f,12/24/23,9:53,"Toronto, Canada",-72.958379,-6.212085,Hail,Icy,2,10,Distracted Driving
c2fa2a57,1/6/24,10:17,"Sydney, Australia",-81.092503,3.322922,Fog,Icy,5,6,Weather Conditions
b28e57a8,12/6/24,11:09,"Tokyo, Japan",-62.021471,108.122584,Fog,Icy,5,7,Reckless Driving
e1e13330,12/6/23,15:10,"London, UK",-31.407204,-110.973359,Snow,Icy,2,0,Mechanical Failure
5d3994ee,5/31/23,4:49,"Beijing, China",71.260508,-21.380493,Snow,Wet,2,3,Drunk Driving
24b2fa11,10/28/23,15:21,"Mumbai, India",-78.078268,44.610318,Snow,Under Construction,1,3,Distracted Driving
bca0d634,1/26/24,4:13,"Sydney, Australia",79.623,-107.815416,Rain,Under Construction,3,5,Weather Conditions
b6f80737,2/29/24,7:39,"Berlin, Germany",23.714214,141.038849,Rain,Wet,3,9,Reckless Driving
86b4865e,9/18/23,1:26,"Toronto, Canada",-43.506463,-136.858249,Fog,Snowy,3,1,Reckless Driving
a53e49cb,5/6/24,17:03,"Toronto, Canada",3.724137,-102.954003,Snow,Dry,1,4,Drunk Driving
6a84f47e,12/26/23,17:43,"Paris, France",22.01054,13.091994,Clear,Wet,3,1,Distracted Driving
45c9ff4c,7/14/24,9:07,"New York, USA",-63.952605,39.02937,Fog,Under Construction,4,5,Distracted Driving
62165530,6/7/24,6:10,"Toronto, Canada",-73.605732,-115.110101,Fog,Gravel,2,6,Distracted Driving
8ad45cec,9/5/24,1:33,"Paris, France",60.164803,90.698439,Clear,Under Construction,5,4,Reckless Driving
f8393e36,4/2/24,2:52,"Mumbai, India",-27.662652,132.714839,Clear,Under Construction,2,2,Weather Conditions
bd7e8f29,11/19/23,5:45,"New York, USA",8.7877,165.403945,Snow,Dry,1,8,Mechanical Failure
57fd2840,2/4/23,1:45,"Toronto, Canada",56.386473,-64.963229,Fog,Under Construction,5,6,Distracted Driving
fba9ef78,6/29/23,0:56,"New York, USA",-32.678074,-151.639785,Clear,Dry,1,8,Distracted Driving
cc5ea0e0,11/5/24,10:07,"London, UK",32.297648,-66.769601,Clear,Under Construction,1,0,Speeding
7702cf56,7/11/24,13:19,"New York, USA",45.344765,-91.50737,Clear,Gravel,1,0,Drunk Driving
e30b8a6f,5/8/23,12:00,"Beijing, China",39.2628,-47.929936,Rain,Wet,5,4,Speeding
eed885fb,2/26/24,21:16,"Paris, France",23.978481,-69.46777,Fog,Gravel,5,1,Drunk Driving
577beeaa,12/25/23,0:50,"Paris, France",9.426562,-135.768107,Hail,Icy,2,9,Speeding
63b05d22,2/8/24,22:29,"New York, USA",-24.075743,-136.793046,Snow,Wet,3,10,Speeding
fe071a03,5/6/24,19:49,"New York, USA",-29.009147,111.947752,Hail,Under Construction,4,10,Drunk Driving
e5d51a41,10/27/23,0:31,"Tokyo, Japan",16.324764,-62.081493,Rain,Gravel,4,3,Reckless Driving
afbcaab5,7/31/24,17:03,"Beijing, China",14.539079,86.707952,Rain,Dry,4,6,Distracted Driving
17fe76e7,3/18/24,10:19,"Berlin, Germany",-73.541913,-116.154059,Clear,Gravel,2,1,Distracted Driving
828dbcf6,2/2/24,14:10,"Sydney, Australia",65.571233,141.394609,Hail,Icy,3,3,Reckless Driving
1befb70f,11/3/23,7:47,"Berlin, Germany",84.226209,-138.01202,Storm,Gravel,4,10,Mechanical Failure
7a22ba8f,4/1/23,15:10,"New York, USA",36.731239,56.028872,Fog,Wet,3,3,Speeding
86e11ffb,2/17/23,3:05,"Mumbai, India",-70.612495,-141.720589,Snow,Dry,4,0,Reckless Driving
5d5b6a7b,12/7/23,10:14,"Tokyo, Japan",-73.784725,154.451783,Hail,Gravel,1,9,Distracted Driving
bcec4a9f,6/14/24,0:06,"Mumbai, India",0.362914,79.395258,Rain,Gravel,5,0,Drunk Driving
eed3805f,7/2/23,1:12,"Sydney, Australia",31.804478,-56.445434,Fog,Icy,1,5,Speeding
b4fdca4b,6/12/24,22:31,"Tokyo, Japan",-35.026681,-120.099483,Clear,Gravel,5,1,Speeding
66fe2dac,4/24/23,10:13,"Sydney, Australia",42.060934,-90.20519,Clear,Snowy,2,4,Weather Conditions
b54043cc,2/6/24,12:21,"Paris, France",-79.904723,-103.004133,Snow,Snowy,4,4,Drunk Driving
7d19cbde,8/20/23,13:04,"Sydney, Australia",58.465666,18.980229,Storm,Snowy,2,0,Speeding
074a72a3,12/17/23,4:28,"New York, USA",20.249222,147.225629,Storm,Gravel,5,2,Weather Conditions
059cc81c,7/2/24,20:08,"Sydney, Australia",17.488881,-23.101989,Hail,Snowy,5,6,Drunk Driving
c1955246,6/16/24,23:43,"London, UK",-87.711915,-21.572666,Rain,Under Construction,3,6,Speeding
d04df529,5/14/24,23:34,"Berlin, Germany",29.563311,22.598647,Storm,Gravel,5,3,Reckless Driving
3c329e91,9/10/24,14:46,"Toronto, Canada",-67.379497,-9.646287,Rain,Gravel,4,9,Reckless Driving
edc786fc,4/4/24,10:16,"Toronto, Canada",6.90468,76.218866,Fog,Dry,4,2,Drunk Driving
b67efb01,12/2/24,4:18,"London, UK",19.606892,-166.348385,Clear,Dry,3,10,Speeding
ed511935,9/20/23,2:43,"Sydney, Australia",-1.374255,-8.372662,Clear,Wet,1,9,Weather Conditions
eca953fa,3/25/24,7:05,"Berlin, Germany",-34.27549,-10.123825,Clear,Gravel,3,10,Speeding
869ae93b,12/21/24,13:52,"New York, USA",38.230604,106.142672,Storm,Snowy,5,3,Weather Conditions
2b144fa8,3/18/24,0:03,"Sydney, Australia",68.543229,-62.652258,Rain,Under Construction,1,3,Weather Conditions
7125fcfa,10/22/23,13:12,"Paris, France",-0.176225,157.06624,Snow,Icy,3,6,Distracted Driving
789f8442,7/14/24,18:01,"Tokyo, Japan",-47.080145,72.795826,Rain,Under Construction,2,7,Distracted Driving
8e8c5edb,9/17/24,4:47,"Sydney, Australia",41.061307,-101.0058,Hail,Gravel,3,8,Speeding
e5f58bed,8/8/23,11:31,"Beijing, China",-2.472982,34.876948,Clear,Dry,3,2,Mechanical Failure
2cd5ce13,1/11/24,8:53,"Sydney, Australia",62.746469,-178.433499,Clear,Snowy,3,4,Mechanical Failure
469d1350,8/12/23,1:01,"Sydney, Australia",-85.025284,-120.900278,Rain,Snowy,3,3,Drunk Driving
b4b2373c,5/12/24,23:44,"Paris, France",-88.771727,-26.103473,Fog,Under Construction,5,2,Weather Conditions
3e6963d7,4/1/24,8:59,"Toronto, Canada",77.996529,-69.50036,Hail,Under Construction,4,8,Distracted Driving
3af1a31e,7/12/24,16:34,"London, UK",-47.398005,121.011553,Rain,Gravel,1,2,Drunk Driving
1f95bd8e,7/15/23,6:40,"Beijing, China",-32.587823,-41.29929,Hail,Dry,5,2,Drunk Driving
09223f82,8/26/24,6:46,"London, UK",73.006029,81.424831,Snow,Wet,1,0,Weather Conditions
ad628fee,12/14/24,16:47,"Mumbai, India",-34.469241,-51.33078,Fog,Wet,5,5,Reckless Driving
dbfbc682,7/15/24,6:19,"Mumbai, India",-52.926329,59.682853,Snow,Icy,5,7,Drunk Driving
684e690a,9/24/24,10:32,"London, UK",-54.56713,25.759384,Storm,Snowy,2,8,Reckless Driving
b1b88d63,2/16/23,21:14,"Mumbai, India",-61.04567,14.035616,Clear,Wet,3,8,Drunk Driving
96666840,10/3/24,0:50,"Mumbai, India",1.578332,-59.200175,Rain,Under Construction,1,1,Reckless Driving
b157f396,12/23/24,2:42,"New York, USA",43.013888,-26.579796,Clear,Dry,5,1,Weather Conditions
3eb7a558,9/14/23,14:07,"New York, USA",72.347704,170.913454,Hail,Dry,1,8,Speeding
dec58515,3/4/24,5:44,"Berlin, Germany",-8.682686,10.95021,Storm,Icy,4,10,Weather Conditions
65ccf205,8/19/23,21:47,"New York, USA",21.357932,147.904021,Fog,Snowy,2,2,Drunk Driving
01fce5d6,2/22/24,23:34,"Sydney, Australia",-54.211885,149.884667,Fog,Icy,2,2,Distracted Driving
88c1b8bf,6/2/23,17:06,"Paris, France",26.920863,29.61044,Rain,Under Construction,4,10,Drunk Driving
aa05f488,2/8/23,6:14,"Sydney, Australia",-6.849438,98.632409,Fog,Wet,5,2,Reckless Driving
b5c46eba,7/27/23,16:35,"London, UK",-6.99163,-74.393661,Storm,Gravel,2,2,Weather Conditions
2d7830c5,6/27/24,14:53,"Sydney, Australia",-37.521976,-125.424479,Snow,Icy,5,0,Drunk Driving
de854cad,5/26/24,4:06,"Berlin, Germany",-17.439097,6.215736,Hail,Dry,3,10,Speeding
3845a2a1,1/30/24,23:18,"New York, USA",-37.296399,-18.547852,Hail,Snowy,1,4,Weather Conditions
a9bae0e5,8/31/24,7:39,"Berlin, Germany",-15.2681,112.8613,Rain,Wet,4,2,Mechanical Failure
a0e4fc39,9/8/24,9:30,"London, UK",-70.937206,-118.401408,Hail,Under Construction,1,7,Weather Conditions
9ab32702,7/16/24,0:59,"Tokyo, Japan",17.077228,-23.301195,Storm,Wet,2,3,Distracted Driving
9f54f823,2/23/24,5:34,"Tokyo, Japan",-89.882224,-30.198679,Storm,Wet,3,9,Drunk Driving
7e4f38db,1/7/23,6:44,"Paris, France",76.051637,62.851602,Clear,Gravel,4,7,Mechanical Failure
48533d8b,10/26/24,5:21,"Toronto, Canada",73.78521,-121.444449,Fog,Icy,4,9,Drunk Driving
63496a5b,6/13/24,13:27,"Tokyo, Japan",-30.259987,-152.1811,Hail,Icy,4,2,Distracted Driving
9bb11ef2,5/2/23,13:48,"Paris, France",-1.125102,170.686684,Fog,Snowy,3,3,Drunk Driving
c39890d9,2/17/23,5:39,"New York, USA",8.379802,-49.581884,Clear,Wet,1,2,Speeding
6202b0b5,10/25/24,14:15,"London, UK",-76.39514,32.116435,Rain,Wet,4,8,Distracted Driving
045ee7bf,2/22/23,7:14,"Beijing, China",0.563865,-93.483154,Clear,Under Construction,5,5,Drunk Driving
c611199d,5/7/23,1:02,"Beijing, China",-39.329842,95.521402,Clear,Under Construction,3,0,Distracted Driving
9718b3c1,2/2/23,8:26,"Beijing, China",-74.920465,62.043856,Rain,Gravel,3,0,Reckless Driving
e49a16fc,12/23/23,2:11,"New York, USA",-41.445312,-51.669322,Storm,Gravel,1,9,Mechanical Failure
0c9933f5,6/27/23,5:54,"Sydney, Australia",18.133736,49.765224,Clear,Gravel,4,3,Mechanical Failure
f5edb662,7/1/24,0:26,"Beijing, China",-32.550376,172.31292,Snow,Dry,3,4,Mechanical Failure
46d234cf,5/23/23,10:37,"Beijing, China",54.957298,33.055674,Snow,Wet,1,10,Weather Conditions
f0f43fc9,2/22/23,3:18,"Sydney, Australia",76.078316,-14.994084,Storm,Gravel,4,7,Speeding
7d6ef73f,5/10/23,20:03,"Beijing, China",73.061232,-89.86003,Hail,Snowy,2,10,Speeding
2757ce67,4/30/24,7:31,"Sydney, Australia",-27.439771,1.133285,Clear,Icy,1,5,Speeding
5635d6f2,3/1/24,1:02,"Paris, France",77.938719,149.732159,Fog,Wet,3,7,Mechanical Failure
83780bc8,4/5/24,10:42,"Sydney, Australia",-29.317701,-72.603024,Clear,Wet,4,7,Speeding
2f80d7ca,10/4/24,0:48,"Sydney, Australia",83.56419,-163.388842,Clear,Gravel,2,6,Distracted Driving
827fe45e,2/16/24,12:48,"New York, USA",-43.96745,125.781318,Storm,Gravel,5,9,Drunk Driving
18c489d8,5/1/24,6:31,"Paris, France",-55.934132,12.343812,Storm,Gravel,5,9,Mechanical Failure
bd853a87,5/13/23,14:40,"New York, USA",45.770703,133.558343,Hail,Icy,5,5,Mechanical Failure
ab065182,3/30/24,21:35,"New York, USA",-62.374721,-37.214824,Fog,Icy,1,2,Drunk Driving
29994c63,7/10/24,13:16,"Toronto, Canada",-70.519211,-122.00132,Rain,Wet,1,0,Drunk Driving
3e21b0d1,8/15/24,1:43,"Paris, France",-62.864435,14.297334,Rain,Dry,2,6,Speeding
aae7a346,6/22/24,10:14,"Beijing, China",77.562463,-139.490151,Clear,Wet,3,5,Reckless Driving
4476ad78,1/13/24,12:52,"Berlin, Germany",-20.15794,-128.086946,Clear,Icy,2,8,Reckless Driving
e6fd1a57,9/1/23,4:02,"Tokyo, Japan",-53.212331,-0.826516,Clear,Under Construction,4,7,Drunk Driving
e03b6dec,7/1/23,16:22,"London, UK",-35.750028,36.09803,Hail,Dry,1,4,Drunk Driving
7a26e9ee,12/3/23,11:41,"Beijing, China",-40.211004,-109.575869,Clear,Dry,5,7,Speeding
dca78178,1/22/24,10:14,"Tokyo, Japan",-30.223568,159.655185,Rain,Wet,4,4,Speeding
50092972,2/22/24,18:30,"Tokyo, Japan",-39.339786,-92.325013,Hail,Icy,4,1,Distracted Driving
1030e551,6/8/23,18:37,"Beijing, China",26.854747,126.559051,Hail,Gravel,2,0,Weather Conditions
1ad7af54,1/9/23,0:28,"New York, USA",31.8718,-33.754155,Clear,Dry,5,10,Speeding
213646bf,8/18/24,18:02,"Tokyo, Japan",-71.582075,77.941866,Storm,Under Construction,5,5,Distracted Driving
70a8444b,12/11/24,16:52,"Beijing, China",-25.38477,-125.511101,Rain,Icy,1,7,Speeding
4c81676c,10/25/24,16:42,"Mumbai, India",78.406951,57.011948,Snow,Under Construction,4,5,Weather Conditions
b52ca197,10/29/23,20:43,"Tokyo, Japan",-4.820313,-122.455642,Snow,Icy,4,4,Mechanical Failure
cf1e7286,1/24/24,18:35,"New York, USA",-73.82649,-131.304436,Rain,Dry,5,5,Mechanical Failure
9e9d5cc4,10/4/23,16:40,"Tokyo, Japan",10.198011,-112.781746,Storm,Icy,5,9,Drunk Driving
51da3937,6/15/24,1:25,"Mumbai, India",-68.971959,37.303074,Clear,Gravel,3,8,Mechanical Failure
fa7aec3a,9/24/24,0:38,"Toronto, Canada",-76.533166,90.984433,Storm,Snowy,4,8,Distracted Driving
44a61907,10/20/24,7:35,"Toronto, Canada",67.637233,116.914378,Storm,Wet,2,9,Speeding
aeb7e720,7/5/24,14:38,"Berlin, Germany",-16.976843,178.60564,Clear,Gravel,5,2,Speeding
89711639,3/21/23,6:50,"Paris, France",63.978349,138.961661,Fog,Snowy,2,4,Mechanical Failure
50b2b30d,6/22/24,8:19,"Mumbai, India",89.958016,-27.582638,Storm,Dry,4,0,Speeding
023a3a31,12/28/24,17:09,"New York, USA",-3.81717,-148.105349,Storm,Snowy,1,10,Mechanical Failure
dd3cf0e2,12/23/23,21:32,"Paris, France",49.093359,-165.636846,Rain,Snowy,4,10,Mechanical Failure
8b737834,6/4/23,3:49,"Tokyo, Japan",-16.134552,-0.684927,Fog,Dry,2,10,Reckless Driving
4fd9d9fb,7/10/24,0:47,"Berlin, Germany",11.774582,-150.081455,Fog,Wet,3,9,Weather Conditions
67e8306e,9/3/23,15:03,"New York, USA",-56.438266,74.959697,Clear,Gravel,1,3,Distracted Driving
1c796568,12/15/24,10:22,"Berlin, Germany",-65.147171,126.962981,Clear,Wet,3,9,Speeding
14f60cfc,8/30/24,2:42,"New York, USA",58.862744,4.91069,Snow,Icy,1,9,Reckless Driving
e88110b9,4/4/24,23:28,"Toronto, Canada",-56.631827,-133.101694,Rain,Gravel,2,2,Drunk Driving
7a70afd7,9/22/23,6:00,"Beijing, China",-45.549069,-85.114492,Hail,Icy,4,4,Distracted Driving
9ce9abfd,11/6/24,21:47,"Beijing, China",-11.350561,-157.606132,Fog,Gravel,4,10,Drunk Driving
6fe15a0c,1/1/23,22:27,"Berlin, Germany",-6.420263,143.052227,Rain,Dry,4,8,Weather Conditions
5222e2d3,2/16/24,2:09,"Toronto, Canada",-41.403551,-153.60481,Storm,Under Construction,1,2,Mechanical Failure
fbfcdc7a,12/5/24,22:38,"London, UK",41.205302,18.242828,Hail,Gravel,4,3,Speeding
c43b79e0,2/8/24,19:25,"Sydney, Australia",-86.881064,116.855544,Hail,Dry,5,1,Mechanical Failure
56ed7d23,5/28/24,9:05,"Tokyo, Japan",34.546387,-173.411552,Clear,Dry,3,0,Weather Conditions
fdd28d14,8/1/23,1:17,"Berlin, Germany",13.91633,-166.856656,Snow,Gravel,5,2,Reckless Driving
3c0bf230,7/3/24,20:24,"Toronto, Canada",-49.284454,113.447751,Rain,Snowy,3,5,Speeding
205e2b59,2/19/23,6:08,"London, UK",-84.477759,-112.007469,Rain,Wet,2,2,Distracted Driving
e5ce5d15,9/1/23,9:15,"Paris, France",-69.497445,-33.701166,Hail,Icy,1,3,Reckless Driving
c8735592,4/9/23,3:17,"Beijing, China",29.540197,45.387436,Storm,Snowy,1,5,Reckless Driving
ae9095d4,2/7/24,16:31,"Sydney, Australia",-89.319863,-126.579269,Snow,Icy,3,5,Drunk Driving
3b1480c9,11/1/23,22:23,"Tokyo, Japan",31.219044,92.404198,Clear,Snowy,2,10,Weather Conditions
b5d04a22,8/6/23,15:18,"Paris, France",-52.432159,35.820829,Rain,Gravel,2,10,Speeding
78d217e0,3/14/24,4:08,"Paris, France",79.486929,-142.511716,Clear,Dry,1,9,Reckless Driving
28b51201,7/27/24,18:35,"New York, USA",-8.299417,111.861903,Clear,Dry,3,1,Speeding
af1396ba,5/31/24,6:11,"Toronto, Canada",-83.278717,89.519422,Storm,Icy,2,10,Reckless Driving
7ae83da4,7/9/24,22:12,"Sydney, Australia",50.453899,-53.813843,Fog,Wet,3,0,Distracted Driving
0ee8c701,3/27/23,5:22,"New York, USA",0.841983,82.937239,Clear,Wet,4,6,Weather Conditions
314abffb,5/25/24,18:00,"Tokyo, Japan",-15.447741,92.211093,Storm,Wet,3,2,Speeding
96e3c82d,7/11/23,13:22,"Paris, France",-20.417211,150.713358,Clear,Gravel,3,6,Speeding
38effb25,3/22/24,6:06,"Tokyo, Japan",-85.63733,166.526411,Storm,Icy,3,6,Mechanical Failure
41b5c269,4/18/24,17:55,"London, UK",56.449222,108.498253,Hail,Icy,5,9,Distracted Driving
8266ed4c,8/27/23,4:29,"Toronto, Canada",-71.717508,-90.926947,Rain,Wet,4,0,Speeding
52dc1438,9/30/23,9:31,"Berlin, Germany",16.127143,69.262825,Storm,Gravel,4,0,Drunk Driving
1dd4b797,1/21/24,20:07,"Paris, France",-15.682944,-127.992786,Rain,Snowy,2,7,Drunk Driving
f8ad7dfa,9/1/24,12:40,"Tokyo, Japan",-79.231046,31.136051,Fog,Dry,2,6,Speeding
e224eaa3,10/5/24,1:10,"Paris, France",-89.640986,-11.395725,Rain,Dry,5,6,Weather Conditions
ee0381aa,12/24/24,15:29,"Beijing, China",87.429454,-139.218814,Clear,Snowy,2,4,Distracted Driving
39775a0b,7/16/23,15:48,"New York, USA",-35.709019,154.263098,Fog,Dry,5,7,Mechanical Failure
77fd1d0d,8/11/23,15:23,"Sydney, Australia",53.095013,35.43664,Rain,Icy,3,0,Speeding
1d8b8d7b,9/27/23,16:47,"New York, USA",0.886376,-28.207091,Clear,Gravel,5,5,Reckless Driving
1e339935,6/23/23,10:54,"Berlin, Germany",-7.558875,122.805726,Rain,Gravel,1,10,Mechanical Failure
9f0c9fdf,11/11/23,21:20,"London, UK",-87.33711,-71.165686,Fog,Under Construction,3,4,Speeding
aab778b5,7/20/24,15:30,"Sydney, Australia",-32.591861,173.960984,Storm,Under Construction,2,5,Mechanical Failure
5edbed00,6/10/23,18:16,"New York, USA",-51.804684,-87.115981,Storm,Under Construction,3,9,Distracted Driving
6f0b2617,5/4/24,3:57,"Toronto, Canada",30.354255,116.728745,Storm,Under Construction,4,2,Reckless Driving
9709b4ba,10/25/24,6:07,"Paris, France",-26.628394,144.685615,Clear,Dry,1,8,Distracted Driving
3efcb928,9/24/24,11:51,"London, UK",77.044883,-162.80422,Fog,Icy,2,10,Reckless Driving
9283d0f4,7/25/24,23:54,"Paris, France",75.314912,-102.326172,Snow,Snowy,4,2,Reckless Driving
9d615c29,9/6/23,5:05,"Sydney, Australia",68.98407,-172.961926,Storm,Snowy,2,6,Reckless Driving
4e86239d,12/15/24,7:10,"Paris, France",40.045355,-11.679437,Fog,Snowy,2,8,Drunk Driving
0317c553,8/8/24,1:24,"Tokyo, Japan",-24.877754,-101.622178,Snow,Under Construction,2,3,Reckless Driving
edd707ea,8/21/23,13:21,"New York, USA",-22.499037,-139.947023,Fog,Snowy,2,6,Distracted Driving
9a9215b6,6/16/23,12:51,"Paris, France",-9.443979,-150.112954,Fog,Snowy,3,4,Weather Conditions
379bd73f,10/2/23,21:14,"New York, USA",28.15022,127.055811,Snow,Gravel,3,9,Mechanical Failure
52a6b282,12/20/23,14:12,"Mumbai, India",23.046289,-128.694873,Clear,Wet,1,4,Mechanical Failure
e20256af,4/16/24,5:04,"New York, USA",53.190525,15.964829,Snow,Under Construction,5,0,Weather Conditions
097ae956,6/9/24,20:53,"Mumbai, India",-15.425226,-122.780681,Storm,Dry,2,4,Weather Conditions
e6a330c2,6/29/24,9:06,"Paris, France",-34.973074,58.877581,Storm,Wet,1,6,Speeding
e30f6fb9,2/14/24,4:02,"New York, USA",-66.324561,164.876217,Snow,Under Construction,1,2,Distracted Driving
920cc8cd,9/7/24,10:10,"Paris, France",28.903907,99.093651,Fog,Dry,1,7,Weather Conditions
9c9c7734,8/22/24,12:19,"Beijing, China",5.644393,-82.947267,Clear,Gravel,5,8,Mechanical Failure
56d0f30b,7/2/23,16:20,"Sydney, Australia",43.340488,-42.912315,Storm,Snowy,3,2,Distracted Driving
4.68E+78,7/31/24,17:54,"Berlin, Germany",-68.15472,-15.864931,Snow,Wet,3,1,Reckless Driving
5a4e51d7,12/11/24,4:20,"London, UK",-55.288788,-104.368745,Fog,Dry,3,1,Weather Conditions
ad06d00d,6/25/23,13:10,"Paris, France",80.165169,173.47129,Rain,Under Construction,3,0,Weather Conditions
83fa44ce,11/2/24,11:49,"Mumbai, India",12.426084,-45.396785,Snow,Icy,4,5,Weather Conditions
96c7ccde,9/28/23,6:56,"Mumbai, India",-83.388834,52.829801,Storm,Dry,3,5,Reckless Driving
1f3e4377,9/5/23,17:37,"Berlin, Germany",85.166247,-167.804381,Hail,Gravel,3,8,Speeding
1e07c4f4,11/25/24,15:30,"New York, USA",-46.779647,-16.137899,Fog,Dry,2,5,Mechanical Failure
43176a00,8/28/23,3:08,"Beijing, China",-47.627044,-41.620062,Storm,Dry,4,5,Speeding
dd4665f4,5/21/24,10:51,"Tokyo, Japan",-35.99352,76.981813,Clear,Gravel,1,1,Weather Conditions
69847f0d,11/20/23,8:42,"London, UK",-30.218811,-1.674999,Storm,Dry,1,2,Mechanical Failure
c40aa47f,8/4/23,17:21,"Paris, France",-73.675448,61.12551,Storm,Icy,3,10,Speeding
bfecd4f4,9/17/23,18:22,"New York, USA",-1.266776,33.565509,Clear,Wet,3,9,Speeding
2c9212b2,12/9/24,18:58,"Beijing, China",56.068836,-30.475718,Snow,Under Construction,2,8,Drunk Driving
7c19d88e,6/12/24,7:12,"Beijing, China",-23.304894,-109.528933,Snow,Wet,4,0,Weather Conditions
22544fa8,9/1/24,16:52,"Berlin, Germany",-78.060191,-76.317803,Hail,Snowy,5,0,Mechanical Failure
3944f784,2/22/24,2:48,"Berlin, Germany",81.327536,177.415792,Storm,Wet,5,6,Distracted Driving
f279dcbc,3/29/23,21:57,"Paris, France",-17.007541,-178.413851,Snow,Wet,3,6,Reckless Driving
b6f0e462,4/21/24,19:09,"Beijing, China",4.732228,89.41957,Snow,Under Construction,1,5,Speeding
f195ad95,8/22/23,16:10,"New York, USA",42.265882,-172.020728,Clear,Snowy,4,7,Reckless Driving
6695377,2/22/24,22:47,"Beijing, China",11.526553,-178.198996,Hail,Dry,1,9,Weather Conditions
eb309575,10/2/23,2:12,"Paris, France",-30.832924,-120.240903,Snow,Dry,2,0,Distracted Driving
8d27a3fc,6/23/24,3:59,"Tokyo, Japan",24.413437,-106.215917,Snow,Wet,3,0,Distracted Driving
